timestamp,arbitration_id,data_field,attack
1672531200.0620952,163,0000434D00070007,0
1672531200.0621042,164,0300000000000003,0
1672531200.063177,22A,D527000030FF7F00,0
1672531200.0696652,140,0000950833334020,0
1672531200.069709,075,0000000000000FB1,0
1672531200.0697172,0D0,FDFF01000B3800FD,0
1672531200.069724,0D1,85080080,0
1672531200.070928,0D2,0000FFFF00010000,0
1672531200.0709672,0D3,0005C00F7823CF,0
1672531200.070975,070,0D8000FFBF7F0FB7,0
1672531200.0709822,002,0008700179000000,0
1672531200.0709882,080,E07F0000657F0F59,0
1672531200.070995,0D4,8308870880088308,0
1672531200.072138,141,C22DA62D95C80002,0
1672531200.07216,148,0B1E908841006605,0
1672531200.072168,150,0000,0
1672531200.072175,149,170C3F33AA270000,0
1672531200.0721822,282,62C0004F4F002403,0
1672531200.073254,360,A20E89832A70004D,0
1672531200.0732672,361,002A00D304000000,0
1672531200.073275,362,B17A5CC85544E104,0
1672531200.0732832,576,0000000004272FBC,0
1672531200.0756092,280,0606100000000000,0
1672531200.0756292,152,F9D400000000008C,0
1672531200.075637,376,FA,0
1672531200.076734,660,FFFF1DF200004AC7,0
1672531200.0791302,372,0010000000000000,0
1672531200.0791671,140,00019608333340A0,0
1672531200.0791752,141,C72DA52D96C80002,0
1672531200.080366,144,00017A3730A80340,0
1672531200.0804012,156,0180000000000020,0
1672531200.08041,148,0B1F928841006605,0
1672531200.0804162,3D1,9E2F0000FD000000,0
1672531200.080423,149,170C3F33AA270000,0
1672531200.081495,002,000870037B000000,0
1672531200.081511,164,0400000000000004,0
1672531200.0815182,370,0900000003090000,0
1672531200.0815272,371,0000008002CCFF20,0
1672531200.0893812,140,00029008333340A0,0
1672531200.0894182,075,000000000000000A,0
1672531200.0904932,0D0,FDFF00000B3800FF,0
1672531200.090512,0D1,83080080,0
1672531200.090521,0D2,0000FFFF00010000,0
1672531200.0905302,0D3,8005C00F8423D0,0
1672531200.0905402,070,068000FF367F007A,0
1672531200.091706,002,000870057D000000,0
1672531200.0917282,080,05800000667F0043,0
1672531200.091737,0D4,8408830882088408,0
1672531200.0917451,141,C72DA52D96C80002,0
1672531200.091753,148,0B10928841006605,0
1672531200.0917602,150,0000,0
1672531200.0928562,149,170C3F33AA270000,0
1672531200.092879,576,000000000625209C,0
1672531200.095184,280,0607100000000000,0
1672531200.0963452,152,F9E400000000008C,0
1672531200.0996332,140,00039208333340A0,0
1672531200.0996542,141,C72DAB2D90880002,0
1672531200.099662,144,00017A3730A80340,0
1672531200.0996702,156,0180000000000020,0
1672531200.1008432,148,0B11928841006605,0
1672531200.1008642,149,170C3F33AA270000,0
1672531200.1008732,368,0400008300000000,0
1672531200.100881,002,000870077F000000,0
1672531200.100887,164,0500000000000005,0
1672531200.102029,371,0300FEE700CEFF20,0
1672531200.106574,25C,A100000000000000,0
1672531200.108869,140,0004920833334020,0
1672531200.110052,075,0000000000000117,0
1672531200.110074,0D0,FDFF00000B3801FF,0
1672531200.110083,0D1,85080080,0
1672531200.1100912,0D2,0000FFFF00010000,0
1672531200.110099,0D3,8005C00F9423D1,0
1672531200.111302,070,128000FF267F01AF,0
1672531200.11134,002,0009700982000000,0
1672531200.1113482,080,178000009F7E011A,0
1672531200.11137,0D4,8608840880088108,0
1672531200.1113782,141,C72DAC2D92880002,0
1672531200.111385,148,0B12918841006605,0
1672531200.112575,150,0000,0
1672531200.1126091,149,170C3F33AA270000,0
1672531200.112617,160,00008000002000A0,0
1672531200.1126242,576,00000000082421C4,0
1672531200.112631,161,7E2D81FF0000002B,0
1672531200.1137922,162,000295089F000000,0
1672531200.113824,163,0000434D00000007,0
1672531200.1138332,22A,D628000030FF7F00,0
1672531200.114906,280,0608100000000000,0
1672531200.1159842,152,F1F400000000008C,0
1672531200.1193442,140,00059408333340A0,0
1672531200.119364,141,C72DAC2D94880002,0
1672531200.119373,144,00017A3730A80340,0
1672531200.1205142,156,0180000000000020,0
1672531200.120536,148,0B138F8841006605,0
1672531200.1205451,282,62D0004F4F002403,0
1672531200.1205602,149,170C3F33AA270000,0
1672531200.120567,002,0008700B83000000,0
1672531200.1217172,164,0600000000000006,0
1672531200.1217482,360,740E89832A70004D,0
1672531200.121757,361,003A00D305000000,0
1672531200.1217682,362,B17A5CC85544E104,0
1672531200.121776,371,0000FF0700CEFF20,0
1672531200.122848,6D0,0000000000000000,0
1672531200.1228611,6FC,03160428010E3000,0
1672531200.126163,376,FA,0
1672531200.129559,140,00069708333340A0,0
1672531200.12958,075,0000000000000230,0
1672531200.129589,0D0,FDFF00000B3801FC,0
1672531200.13066,0D1,84080000,0
1672531200.130676,0D2,0000FFFF00010000,0
1672531200.130685,0D3,0005C00FA023D2,0
1672531200.1306942,070,018000FF707F02AB,0
1672531200.130702,002,0008700D85000000,0
1672531200.1318512,080,C97F0000767F02AC,0
1672531200.131879,0D4,820886087F088308,0
1672531200.1319022,141,C92DAC2D94C80002,0
1672531200.1319091,148,0B14908841006605,0
1672531200.131916,150,0000,0
1672531200.1319242,149,170C3F33AA270000,0
1672531200.132991,325,4585C00000000000,0
1672531200.133002,370,03000000000A0000,0
1672531200.1330092,576,000000000A222255,0
1672531200.135385,280,0609100000000000,0
1672531200.136573,152,F10400000000008C,0
1672531200.1398911,140,0007970833334020,0
1672531200.139914,141,C92DAA2D97C80002,0
1672531200.139923,144,00017A3730A80340,0
1672531200.1399312,156,0180000000000020,0
1672531200.139938,148,0B15918841006605,0
1672531200.141009,149,170C3F33AA270000,0
1672531200.141026,002,0008700F87000000,0
1672531200.141036,164,0700000000000007,0
1672531200.142187,371,0000002000CBFF20,0
1672531200.149896,140,0008940833334020,0
1672531200.149933,075,000000000000032D,0
1672531200.149939,0D0,FCFF00000B3800FF,0
1672531200.149945,0D1,83080080,0
1672531200.14995,0D2,0000FFFF00010000,0
1672531200.151107,0D3,0005C00FB023D3,0
1672531200.151126,070,F77F00FF4E7F03E4,0
1672531200.1511352,002,0008700179000000,0
1672531200.151142,080,00800000B07F03ED,0
1672531200.151149,0D4,8408830880088308,0
1672531200.1523032,141,C92DAD2D94880002,0
1672531200.1523242,148,0B16918841006605,0
1672531200.152332,150,0000,0
1672531200.1523402,149,170C3F33AA270000,0
1672531200.152347,576,000000000C062315,0
1672531200.152354,368,0400008300000000,0
1672531200.155667,280,060A100000000000,0
1672531200.1557012,152,F91400000000008C,0
1672531200.1591742,140,00099408333340A0,0
1672531200.1592112,141,C92DAC2D94C80002,0
1672531200.160417,144,00017A3730A80340,0
1672531200.1604562,148,0B17928841006605,0
1672531200.160464,156,0180000000000020,0
1672531200.1604712,149,170C3F33AA270000,0
1672531200.161628,002,000870037B000000,0
1672531200.1616492,160,00008000002001A1,0
1672531200.161658,161,802D81FF0010003D,0
1672531200.1616662,371,0300FC07FECBFF20,0
1672531200.161673,162,00029508A0000100,0
1672531200.162837,163,0000434D00010007,0
1672531200.1628602,164,0000000000000000,0
1672531200.162867,22A,D729000030FF7F00,0
1672531200.1662722,25C,A200000000000000,0
1672531200.1698272,140,000A9708333340A0,0
1672531200.169856,075,000000000000047E,0
1672531200.169862,0D0,FDFF00000B380100,0
1672531200.1698682,0D1,83080080,0
1672531200.169873,0D2,0000FFFF00010000,0
1672531200.170946,0D3,8005C00FBC23D4,0
1672531200.1709602,070,098000FF247F0449,0
1672531200.170966,002,000870057D000000,0
1672531200.170972,080,25800000D67E04FC,0
1672531200.170977,0D4,8508820880088008,0
1672531200.17208,141,C92DAC2D94C80002,0
1672531200.172101,148,0B18918841006605,0
1672531200.1721091,150,0000,0
1672531200.172131,149,170C3F33AA270000,0
1672531200.172142,282,61E0004F4F002403,0
1672531200.173222,360,900E89832A70004D,0
1672531200.1732342,361,003A00D306000000,0
1672531200.1732392,362,B27A5CC85544E104,0
1672531200.173244,576,000000000E072409,0
1672531200.173249,6FA,0A55210801,0
1672531200.1755211,280,060B100000000000,0
1672531200.176753,152,F92400000000008C,0
1672531200.1767852,376,FA,0
1672531200.1789172,372,0020000000000000,0
1672531200.1789322,140,000B970833334020,0
1672531200.1799982,141,CB2DA82D97C80002,0
1672531200.180014,144,00017A3730A80340,0
1672531200.1800191,156,0180000000000020,0
1672531200.180024,148,0B19918841006605,0
1672531200.1810932,3D1,9E2F0000FD000000,0
1672531200.181106,149,170C3F33AA270000,0
1672531200.181118,002,0009700780000000,0
1672531200.181126,164,0100000000000001,0
1672531200.1811311,370,02000000FA0B0000,0
1672531200.182286,371,0100FE87FBCBFF20,0
1672531200.189896,140,000C9408333340A0,0
1672531200.189928,075,0000000000000563,0
1672531200.1899362,0D0,FDFF00000B3801FD,0
1672531200.189942,0D1,84080000,0
1672531200.189948,0D2,0000FFFF00010000,0
1672531200.191018,0D3,8005C00FCC23D5,0
1672531200.191034,070,0A8000FF917F05D2,0
1672531200.1910422,002,0009700982000000,0
1672531200.191048,080,F77F0000427F0506,0
1672531200.1921282,0D4,830886087F088208,0
1672531200.19214,141,CB2DAC2D94880002,0
1672531200.192145,148,0B1A918841006605,0
1672531200.19215,150,0000,0
1672531200.192156,149,170C3F33AA270000,0
1672531200.192161,576,0000000010202589,0
1672531200.1955862,280,060C100000000000,0
1672531200.195615,152,F13400000000008C,0
1672531200.198984,140,000D9008333340A0,0
1672531200.200081,141,CB2DB02D90880002,0
1672531200.2000952,144,00017A3730A80340,0
1672531200.2001002,156,0180000000000020,0
1672531200.2001052,148,0B1B908841006605,0
1672531200.2001112,149,170C3F33AA270000,0
1672531200.201178,368,0400008300000000,0
1672531200.201194,002,0009700B84000000,0
1672531200.201199,164,0200000000000002,0
1672531200.201205,371,0100FF67FAC8FF20,0
1672531200.2100382,140,000E9308333340A0,0
1672531200.2100692,075,0000000000000644,0
1672531200.210076,0D0,FDFF00000B3800FE,0
1672531200.210081,0D1,82080000,0
1672531200.210086,0D2,0000FFFF00010000,0
1672531200.211276,070,FE7F00FF467F060E,0
1672531200.211307,002,0009700D86000000,0
1672531200.211313,080,E57F0000D27F06FA,0
1672531200.211318,0D3,8005C00FD823D6,0
1672531200.211323,0D4,8308820880088308,0
1672531200.211328,141,CB2DB02D90880002,0
1672531200.2125282,148,0B1C918841006605,0
1672531200.212557,150,0000,0
1672531200.2125642,149,170C3F33AA270000,0
1672531200.2125692,160,00008000002002A2,0
1672531200.212574,576,00000000122026AD,0
1672531200.2136452,161,812D81FF0020004E,0
1672531200.213659,162,00029508A1000200,0
1672531200.213665,163,0000434D00020007,0
1672531200.21367,22A,D82A000030FF7F00,0
1672531200.214826,280,060D100000000000,0
1672531200.2159882,152,F94400000000008C,0
1672531200.2193382,140,000F930833334020,0
1672531200.219357,141,CB2DAD2D93880002,0
1672531200.220508,144,00017A3730A80340,0
1672531200.2205272,360,950E89832A70004D,0
1672531200.2205331,148,0B1D918841006605,0
1672531200.220539,156,0180000000000020,0
1672531200.2205472,149,170C3F33AA270000,0
1672531200.220564,002,0009700F88000000,0
1672531200.2217152,164,0300000000000003,0
1672531200.221734,282,61F0004F4F002403,0
1672531200.22174,361,002A00D307000000,0
1672531200.2217462,362,B27A5CC85544E104,0
1672531200.22282,371,0300FDC7F8C7FF20,0
1672531200.222831,6FC,04160428010F3500,0
1672531200.226133,376,FA,0
1672531200.2261572,25C,2300000000000000,0
1672531200.229531,140,00009208333340A0,0
1672531200.229547,075,0000000000000759,0
1672531200.2295542,0D0,FCFF00000B380100,0
1672531200.230621,0D1,82080000,0
1672531200.230636,0D2,0000FFFF00010000,0
1672531200.2306411,0D3,0005C00FE823D7,0
1672531200.230646,070,008000FF7D7F071A,0
1672531200.2306511,002,000970017A000000,0
1672531200.2318242,080,12800000CC7E0794,0
1672531200.2318492,0D4,840881087F087F08,0
1672531200.2318552,141,CC2DAE2D92880002,0
1672531200.2318602,148,0B1E8F8841006605,0
1672531200.2318652,150,0000,0
1672531200.2318692,149,170C3F33AA270000,0
1672531200.2329502,325,4686C00000000000,0
1672531200.2329671,370,02000000F60C0000,0
1672531200.232973,576,00000000142127F9,0
1672531200.2352362,280,060E100000000000,0
1672531200.236462,152,F15400000000008C,0
1672531200.239928,140,0001940833334020,0
1672531200.239959,141,CC2DAE2D94880002,0
1672531200.2399652,144,00017A3730A80340,0
1672531200.2399702,156,0180000000000020,0
1672531200.2399752,148,0B1F8F8841006605,0
1672531200.241048,149,170C3F33AA270000,0
1672531200.24106,002,000970037C000000,0
1672531200.241065,164,0400000000000004,0
1672531200.242284,371,0300FE87F7C7FF20,0
1672531200.24896,140,00029308333340A0,0
1672531200.250144,075,00000000000008E2,0
1672531200.2501602,0D0,FCFF0000021400FD,0
1672531200.2501662,0D1,84080000,0
1672531200.2501712,0D2,0000FFFF00010000,0
1672531200.250175,0D3,8005C00FF423D8,0
1672531200.251338,070,088000FFA27F084D,0
1672531200.251356,002,000970057E000000,0
1672531200.251362,080,05800000037F0872,0
1672531200.251368,0D4,830885087F088108,0
1672531200.251373,141,CC2DAE2D94880002,0
1672531200.2525642,148,0B10908841006605,0
1672531200.252593,150,0000,0
1672531200.252599,149,170C3F33AA270000,0
1672531200.252604,576,0000000016002878,0
1672531200.252609,368,0400008300000000,0
1672531200.254877,280,060F100000000000,0
1672531200.2559712,152,F16400000000008C,0
1672531200.259318,140,0003930833334020,0
1672531200.2593362,141,CC2DB02D93C80002,0
1672531200.2593422,144,00017A3730A80340,0
1672531200.2604952,148,0B11918841006605,0
1672531200.260512,156,0180000000000020,0
1672531200.260519,149,170C3F33AA270000,0
1672531200.260524,002,0009700780000000,0
1672531200.261726,160,00008000002003A3,0
1672531200.261759,161,822D81FF0030005F,0
1672531200.261765,371,000000A0F7C5FF20,0
1672531200.2617712,162,00029608A3000300,0
1672531200.2617762,163,0000434D00030007,0
1672531200.262848,164,0500000000000005,0
1672531200.2628622,22A,D92B000030FF7F00,0
1672531200.269494,140,0004940833334020,0
1672531200.2695122,075,00000000000109B3,0
1672531200.2695172,0D0,FCFF0000021400FD,0
1672531200.270584,0D1,83080080,0
1672531200.270594,0D2,0000FFFF00010000,0
1672531200.2706022,0D3,0005C00F0423D9,0
1672531200.2706132,002,0009700982000000,0
1672531200.2706182,070,F87F00FF727F0948,0
1672531200.2718182,080,DB7F0000A87F09D1,0
1672531200.2718492,0D4,8308830880088308,0
1672531200.271855,141,CC2DB02D94880002,0
1672531200.27186,148,0B12928841006605,0
1672531200.2718651,150,0000,0
1672531200.272946,149,170C3F33AA270000,0
1672531200.272964,282,6100004F4F002403,0
1672531200.272969,360,8C0E89832A70004D,0
1672531200.272974,361,002A00D308000000,0
1672531200.272978,362,B27A5CC85544E104,0
1672531200.274048,576,000000000220290E,0
1672531200.2751982,280,0600100000000000,0
1672531200.276358,152,F97400000000008C,0
1672531200.2763772,376,FA,0
1672531200.2797222,372,0038000000000000,0
1672531200.2797532,140,00059108333340A0,0
1672531200.2797592,141,CD2DB02D91C80002,0
1672531200.2797642,144,00017A3730A80340,0
1672531200.2797692,156,0180000000000020,0
1672531200.280852,148,0B13928841006605,0
1672531200.280868,3D1,9D2F0000FD000000,0
1672531200.280874,149,170C3F33AA270000,0
1672531200.280879,002,0009700B84000000,0
1672531200.280884,164,0600000000000006,0
1672531200.2820892,370,04000000F50D0000,0
1672531200.2821212,371,0100FFA7F7C5FF20,0
1672531200.2866082,25C,A400000000000000,0
1672531200.288916,140,00069108333340A0,0
1672531200.2900832,075,0000000000010A94,0
1672531200.290101,0D0,FCFF000002140000,0
1672531200.290107,0D1,83080080,0
1672531200.290112,0D2,0000FFFF00010000,0
1672531200.290117,0D3,0005C00F1023DA,0
1672531200.291263,070,FA7F00FF9C7F0A4C,0
1672531200.2912812,002,0009700D86000000,0
1672531200.2912862,080,0E800000C27E0A1E,0
1672531200.2912922,0D4,8408820880088108,0
1672531200.2912972,141,CD2DB52D91C80002,0
1672531200.2924511,148,0B14918841006605,0
1672531200.292478,150,0000,0
1672531200.292489,149,170C3F33AA270000,0
1672531200.292495,576,0000000004222AB4,0
1672531200.294712,280,0601100000000000,0
1672531200.2958012,152,F98400000000008C,0
1672531200.299262,140,00079008333340A0,0
1672531200.299298,141,CD2DB72D90C80002,0
1672531200.300457,144,00017A3730A80340,0
1672531200.300477,156,0180000000000020,0
1672531200.3004832,148,0B15908841006605,0
1672531200.3004882,149,170C3F33AA270000,0
1672531200.300493,368,0400008300000000,0
1672531200.3015642,002,0009700F88000000,0
1672531200.3015742,164,0700000000000007,0
1672531200.3015802,371,0100FFA7F7C5FF20,0
1672531200.3015862,6F9,0400000000,0
1672531200.3093212,140,00088D08333340A0,0
1672531200.309339,075,0000000000010B89,0
1672531200.310496,0D0,FCFF0000021400FD,0
1672531200.310513,0D1,83080080,0
1672531200.3105192,0D2,0000FFFF00010000,0
1672531200.3105242,0D3,8005C00F2023DB,0
1672531200.3105292,070,068000FFE77F0B82,0
1672531200.310534,002,000970017A000000,0
1672531200.3116982,080,12800000F87E0B26,0
1672531200.3117151,0D4,820884087F088008,0
1672531200.311722,141,CD2DBB2D8DC80002,0
1672531200.311726,148,0B168E8841006605,0
1672531200.311731,150,0000,0
1672531200.312819,149,170C3F33AA270000,0
1672531200.3128362,160,00008000002004A4,0
1672531200.3128412,576,0000000006262B87,0
1672531200.3128462,161,802D81FF0040006D,0
1672531200.3128512,162,00029508A3000400,0
1672531200.3139951,163,0000434D00040007,0
1672531200.314012,22A,DA2C000030FF7F00,0
1672531200.3151531,280,0602100000000000,0
1672531200.31517,281,888044FC50000000,0
1672531200.316316,152,F19400000000008C,0
1672531200.319597,140,0009900833334020,0
1672531200.3196132,141,CD2DBB2D8DC80002,0
1672531200.3196192,144,00017A3730A80340,0
1672531200.3196242,156,0180000000000020,0
1672531200.3208122,148,0B178E8841006605,0
1672531200.3208342,282,6110004F4F002403,0
1672531200.32084,149,170C3F33AA270000,0
1672531200.3208482,002,000970037C000000,0
1672531200.3208542,164,0000000000000000,0
1672531200.32202,360,A40E89832A70004D,0
1672531200.3220391,361,003A00D309000000,0
1672531200.322045,362,B37A5CC85544E104,0
1672531200.32205,371,0000FF47F8C5FF20,0
1672531200.322055,6D0,0000000000000000,0
1672531200.3232002,6FC,0516042801103700,0
1672531200.325421,376,FA,0
1672531200.329908,140,000A900833334020,0
1672531200.3299232,075,0000000000010CDA,0
1672531200.3299282,0D0,FCFF0000021400FD,0
1672531200.3299332,0D1,83080080,0
1672531200.3299372,0D2,0000FFFF00010000,0
1672531200.3311052,0D3,0005C00F2C23DC,0
1672531200.3311222,070,0D8000FFC77F0CD4,0
1672531200.3311272,002,000970057E000000,0
1672531200.3311322,080,0E800000B97F0CD4,0
1672531200.3311372,0D4,830883087E088108,0
1672531200.3323002,141,CB2DB82D90C80002,0
1672531200.3323271,148,0B188F8841006605,0
1672531200.332333,150,0000,0
1672531200.332338,149,170C3F33AA270000,0
1672531200.3323462,325,4787C00000000000,0
1672531200.3323522,370,01000000F60E0000,0
1672531200.3334231,576,0000000008252C09,0
1672531200.3356931,280,0603100000000000,0
1672531200.3357222,152,F1A400000000008C,0
1672531200.339117,140,000B9008333340A0,0
1672531200.339132,141,CB2DB92D90880002,0
1672531200.3402832,144,00017A3730A80340,0
1672531200.3402991,156,0180000000000020,0
1672531200.340304,148,0B198F8841006605,0
1672531200.3403091,149,170C3F33AA270000,0
1672531200.3413792,002,0009700780000000,0
1672531200.341396,164,0100000000000001,0
1672531200.341401,371,0200FFE7F7C5FF20,0
1672531200.345996,25C,2500000000000000,0
1672531200.3494442,140,000C950833334020,0
1672531200.3494751,075,0000000000010DC7,0
1672531200.3494802,0D0,FCFF000002140000,0
1672531200.350547,0D1,82080000,0
1672531200.350556,0D2,0000FFFF00010000,0
1672531200.350564,0D3,0005C00F3C23DD,0
1672531200.3505712,070,118000FF557F0D10,0
1672531200.3505762,002,0009700982000000,0
1672531200.351727,080,05800000197F0D0C,0
1672531200.3517432,0D4,830881087E088008,0
1672531200.3517482,141,CB2DB52D95880002,0
1672531200.3517532,148,0B1A908841006605,0
1672531200.351758,150,0000,0
1672531200.352837,149,170C3F33AA270000,0
1672531200.352854,576,000000000A202D76,0
1672531200.352859,368,0400008300000000,0
1672531200.355216,280,0604100000000000,0
1672531200.3564272,152,F9B400000000008C,0
1672531200.359872,140,000D970833334020,0
1672531200.359903,141,CB2DB52D95880002,0
1672531200.359909,144,00017A3730A80340,0
1672531200.359913,148,0B1B908841006605,0
1672531200.359918,149,170C3F33AA270000,0
1672531200.3609831,156,0180000000000020,0
1672531200.36099,002,0009700B84000000,0
1672531200.360994,160,00008000002005A5,0
1672531200.360999,161,7E2D81FF0050007B,0
1672531200.3622222,371,0100FE27F7C5FF20,0
1672531200.3622532,162,00029408A3000500,0
1672531200.3622591,163,0000434D00050007,0
1672531200.3622642,164,0200000000000002,0
1672531200.3622692,22A,DB2D000030FF7F00,0
1672531200.3701482,140,000E970833334020,0
1672531200.3701732,075,0000000000010EE0,0
1672531200.3701792,0D0,FCFF0000021400FE,0
1672531200.3701842,0D1,82080000,0
1672531200.3701882,0D2,0000FFFF00010000,0
1672531200.3701942,0D3,0005C00F4823DE,0
1672531200.371344,002,0009700D86000000,0
1672531200.371361,070,0D8000FFE67F0E51,0
1672531200.3713672,080,F77F0000F57E0EE7,0
1672531200.3713722,0D4,810883087E087F08,0
1672531200.3713772,141,CB2DB32D97C80002,0
1672531200.3725362,148,0B1C8F8841006605,0
1672531200.3725562,150,0000,0
1672531200.3725622,149,170C3F33AA270000,0
1672531200.3725672,282,6120004F4F002403,0
1672531200.3725722,360,CA0E89832A70004D,0
1672531200.373774,361,003A00D30A000000,0
1672531200.3738022,362,B37A5CC85544E104,0
1672531200.373809,576,000000000C202E54,0
1672531200.37488,280,0605100000000000,0
1672531200.37595,152,F1C400000000008C,0
1672531200.3759592,376,FA,0
1672531200.379271,372,0040000000000000,0
1672531200.379302,140,000F9408333340A0,0
1672531200.3793082,141,C92DB22D94C80002,0
1672531200.380454,144,00017A3730A80340,0
1672531200.3804722,156,0180000000000020,0
1672531200.380478,148,0B1D908841006605,0
1672531200.3804822,3D1,9D2F0000FD000000,0
1672531200.3804872,149,170C3F33AA270000,0
1672531200.381685,002,0009700F88000000,0
1672531200.3817122,164,0300000000000003,0
1672531200.3817182,370,02000000F40F0000,0
1672531200.3817232,371,0100FEE7F6C5FF20,0
1672531200.389507,140,0000950833334020,0
1672531200.389538,075,0000000000010FFD,0
1672531200.389544,0D0,FCFF0000021400FD,0
1672531200.389549,0D1,82080000,0
1672531200.3906152,0D2,0000FFFF00010000,0
1672531200.390625,0D3,0005C00F5823DF,0
1672531200.390633,070,0F8000FFFC7F0FE1,0
1672531200.3906472,002,000970017A000000,0
1672531200.3917131,080,09800000BE7F0FF7,0
1672531200.3917232,0D4,8108830880088108,0
1672531200.391729,141,C92DB72D95880002,0
1672531200.391734,148,0B1E908841006605,0
1672531200.3917391,150,0000,0
1672531200.39283,149,170C3F33AA270000,0
1672531200.392848,576,000000000E252F2B,0
1672531200.3928542,6FB,0A00000000,0
1672531200.3950622,280,0606100000000000,0
1672531200.396213,152,F9D400000000008C,0
1672531200.3995142,140,0001980833334020,0
1672531200.3995342,141,C92DB72D95880002,0
1672531200.3995392,144,00017A3730A80340,0
1672531200.400717,156,0180000000000020,0
